,movieId,castMember
13201,1089,Q3418866
13202,1089,Q5240051
13203,1090,Q37175
13204,1090,Q51814
13205,1090,Q103939
13206,1090,Q179497
13207,1090,Q182763
13208,1090,Q188772
13209,1090,Q211829
13210,1090,Q299317
13211,1090,Q316032
13212,1090,Q351849
13213,1090,Q370918
13214,1090,Q442300
13215,1090,Q456966
13216,1090,Q516789
13217,1090,Q517405
13218,1090,Q1377218
13219,1090,Q1414840
13220,1090,Q2166120
13221,1090,Q5107720
13222,1090,Q10264428
13223,1090,Q17141296
13224,1091,Q128541
13225,1091,Q457836
13226,1091,Q468601
13227,1091,Q725520
13228,1091,Q729828
13229,1091,Q1830242
13230,1092,Q60355
13231,1092,Q62975
13232,1092,Q119798
13233,1092,Q120366
13234,1092,Q164624
13235,1092,Q230126
13236,1092,Q279169
13237,1092,Q311976
13238,1092,Q376131
13239,1092,Q445004
13240,1092,Q461742
13241,1092,Q726140
13242,1092,Q1163293
13243,1092,Q1677114
13244,1092,Q2183235
13245,1092,Q3022516
13246,1092,Q3376428
13247,1092,Q5089830
13248,1092,Q6780492
13249,1092,Q16555505
13250,1092,Q18923586
13251,1093,Q25310
13252,1093,Q44648
13253,1093,Q73437
13254,1093,Q81489
13255,1093,Q167498
13256,1093,Q179497
13257,1093,Q191084
13258,1093,Q207506
13259,1093,Q220584
13260,1093,Q229197
13261,1093,Q231116
13262,1093,Q233054
13263,1093,Q234509
13264,1093,Q236696
13265,1093,Q238671
13266,1093,Q240774
13267,1093,Q255707
13268,1093,Q256666
13269,1093,Q310060
13270,1093,Q310113
13271,1093,Q350819
13272,1093,Q370450
13273,1093,Q434795
13274,1093,Q437693
13275,1093,Q442300
13276,1093,Q464178
13277,1093,Q471062
13278,1093,Q495549
13279,1093,Q517405
13280,1093,Q519739
13281,1093,Q707500
13282,1093,Q730416
13283,1093,Q739660
13284,1093,Q927415
13285,1093,Q957941
13286,1093,Q972789
13287,1093,Q1086823
13288,1093,Q1189009
13289,1093,Q1376880
13290,1093,Q1677114
13291,1093,Q1699539
13292,1093,Q2582350
13293,1093,Q2851685
13294,1093,Q3199794
13295,1093,Q3329601
13296,1093,Q3495791
13297,1093,Q3934870
13298,1093,Q5388553
13299,1093,Q6288851
13300,1093,Q7173458
13301,1093,Q16237544
13302,1093,Q23767019
13303,1093,Q111608069
13304,1094,Q124357
13305,1094,Q182763
13306,1094,Q185079
13307,1094,Q229241
13308,1094,Q313042
13309,1094,Q360550
13310,1094,Q2825024
13311,1095,Q25144
13312,1095,Q41163
13313,1095,Q94123
13314,1095,Q104791
13315,1095,Q108283
13316,1095,Q170572
13317,1095,Q312702
13318,1095,Q733776
13319,1095,Q2259590
13320,1095,Q3045427
13321,1095,Q3362580
13322,1095,Q20667591
13323,1096,Q873
13324,1096,Q69640
13325,1096,Q89368
13326,1096,Q90847
13327,1096,Q105817
13328,1096,Q273075
13329,1096,Q299309
13330,1096,Q550928
13331,1096,Q961297
13332,1096,Q3019008
13333,1096,Q3059567
13334,1096,Q3937230
13335,1096,Q6255748
13336,1096,Q18745573
13337,1097,Q229009
13338,1097,Q230390
13339,1097,Q258064
13340,1097,Q354873
13341,1097,Q374540
13342,1097,Q443775
13343,1097,Q461742
13344,1097,Q464522
13345,1097,Q506198
13346,1097,Q676094
13347,1097,Q1368550
13348,1097,Q1748409
13349,1097,Q3953565
13350,1097,Q6860813
13351,1097,Q7341915
13352,1099,Q382198
13353,1099,Q577687
13354,1099,Q1370701
13355,1099,Q3194080
13356,1099,Q4864454
13357,1100,Q37079
13358,1100,Q37459
13359,1100,Q171736
13360,1100,Q186573
13361,1100,Q223110
13362,1100,Q257317
13363,1100,Q298016
13364,1100,Q311093
13365,1100,Q316647
13366,1100,Q330460
13367,1100,Q355130
13368,1100,Q443413
13369,1100,Q445004
13370,1100,Q525065
13371,1100,Q641022
13372,1100,Q708059
13373,1100,Q725170
13374,1100,Q1235215
13375,1100,Q1385337
13376,1100,Q1676283
13377,1100,Q1984154
13378,1100,Q2407894
13379,1100,Q3376428
13380,1100,Q6184270
13381,1100,Q7683242
13382,1100,Q16648461
13383,1100,Q21995612
13384,1100,Q22122641
13385,1100,Q22985915
13386,1100,Q22985919
13387,1100,Q22985941
13388,1100,Q22985946
13389,1100,Q22985951
13390,1100,Q22985956
13391,1100,Q22985957
13392,1100,Q22985966
13393,1100,Q22985973
13394,1100,Q22985976
13395,1100,Q22985978
13396,1101,Q37079
13397,1101,Q95048
13398,1101,Q167498
13399,1101,Q191084
13400,1101,Q229147
13401,1101,Q311303
13402,1101,Q314924
13403,1101,Q320093
13404,1101,Q344973
13405,1101,Q783369
13406,1101,Q944198
13407,1101,Q1095435
13408,1101,Q1139727
13409,1101,Q2746413
13410,1101,Q4864855
13411,1103,Q83359
13412,1103,Q102711
13413,1103,Q180919
13414,1103,Q346833
13415,1103,Q380997
13416,1103,Q450047
13417,1103,Q957639
13418,1103,Q972568
13419,1103,Q1132617
13420,1103,Q1236412
13421,1103,Q1293264
13422,1103,Q1677208
13423,1103,Q1901917
13424,1103,Q2756371
13425,1103,Q3435123
13426,1103,Q3560666
13427,1103,Q7149372
13428,1103,Q10577372
13429,1104,Q34012
13430,1104,Q59824
13431,1104,Q94992
13432,1104,Q129429
13433,1104,Q389728
13434,1104,Q673482
13435,1104,Q1066372
13436,1104,Q1677441
13437,1104,Q3430783
13438,1104,Q10577372
13439,1104,Q13560324
13440,1104,Q15402259
13441,1105,Q132616
13442,1105,Q232333
13443,1105,Q314424
13444,1105,Q537856
13445,1105,Q561666
13446,1111,Q208590
13447,1111,Q561124
13448,1112,Q204299
13449,1112,Q269894
13450,1112,Q350255
13451,1112,Q362353
13452,1112,Q439053
13453,1112,Q516692
13454,1112,Q972789
13455,1112,Q5523004
13456,1112,Q7030009
13457,1112,Q22687856
13458,1114,Q185051
13459,1114,Q193668
13460,1114,Q203840
13461,1114,Q210076
13462,1114,Q229034
13463,1114,Q231395
13464,1114,Q255268
13465,1114,Q297744
13466,1114,Q362353
13467,1114,Q446704
13468,1114,Q933662
13469,1114,Q973065
13470,1114,Q1338401
13471,1114,Q7151306
13472,1114,Q7152919
13473,1114,Q7347654
13474,1116,Q234683
13475,1116,Q539703
13476,1116,Q2829468
13477,1116,Q3164788
13478,1116,Q3309047
13479,1116,Q12470041
13480,1117,Q106303
13481,1117,Q234297
13482,1117,Q466434
13483,1117,Q484702
13484,1117,Q1365925
13485,1117,Q1733939
13486,1117,Q2349488
13487,1117,Q2834228
13488,1117,Q2965328
13489,1117,Q3063699
13490,1117,Q3144853
13491,1117,Q3155029
13492,1117,Q3707025
13493,1117,Q5290536
13494,1117,Q16028341
13495,1119,Q26424
13496,1119,Q168721
13497,1119,Q191819
13498,1119,Q204586
13499,1119,Q217573
13500,1119,Q238483
13501,1119,Q316446
13502,1119,Q439053
13503,1119,Q1334725
13504,1119,Q3760593
13505,1120,Q125904
13506,1120,Q201279
13507,1120,Q222071
13508,1120,Q223839
13509,1120,Q299483
13510,1120,Q310060
13511,1120,Q313588
13512,1120,Q333190
13513,1120,Q550837
13514,1120,Q1281204
13515,1120,Q1348071
13516,1120,Q1371229
13517,1120,Q2384259
13518,1120,Q2386524
13519,1120,Q2518963
13520,1120,Q2924601
13521,1120,Q5000719
13522,1120,Q5203113
13523,1120,Q6989562
13524,1120,Q15455648
13525,1120,Q18413642
13526,1120,Q111548994
13527,1120,Q111548995
13528,1121,Q16455
13529,1121,Q39974
13530,1121,Q175535
13531,1121,Q188955
13532,1121,Q189067
13533,1121,Q193555
13534,1121,Q242580
13535,1121,Q274923
13536,1121,Q316446
13537,1121,Q321917
13538,1121,Q445824
13539,1121,Q452400
13540,1121,Q483118
13541,1121,Q707410
13542,1121,Q1373335
13543,1121,Q2835460
13544,1124,Q19155
13545,1124,Q41142
13546,1124,Q56016
13547,1124,Q446717
13548,1124,Q918866
13549,1124,Q16013023
13550,1124,Q20973982
13551,1125,Q84679
13552,1125,Q165357
13553,1125,Q177984
13554,1125,Q190523
13555,1125,Q238012
13556,1125,Q253813
13557,1125,Q313001
13558,1125,Q463051
13559,1125,Q593571
13560,1125,Q725674
13561,1125,Q761490
13562,1125,Q961768
13563,1125,Q979285
13564,1125,Q1551529
13565,1125,Q2848238
13566,1125,Q3376671
13567,1125,Q7172561
13568,1126,Q14439
13569,1126,Q108941
13570,1126,Q235211
13571,1126,Q431057
13572,1126,Q439095
13573,1126,Q462903
13574,1126,Q712457
13575,1126,Q913872
13576,1126,Q2400071
13577,1127,Q28941
13578,1127,Q104791
13579,1127,Q235205
13580,1127,Q241510
13581,1127,Q261539
13582,1127,Q350520
13583,1127,Q377424
13584,1127,Q471921
13585,1127,Q487094
13586,1127,Q769868
13587,1127,Q1320615
13588,1127,Q1606898
13589,1127,Q1676283
13590,1127,Q1699298
13591,1127,Q1741631
13592,1127,Q1898632
13593,1127,Q2329915
13594,1127,Q2697231
13595,1127,Q22673536
13596,1128,Q95008
13597,1128,Q106997
13598,1128,Q201570
13599,1128,Q205314
13600,1128,Q253561
13601,1128,Q262102
13602,1128,Q314801
13603,1128,Q315734
13604,1128,Q324868
13605,1128,Q574983
13606,1128,Q1064022
13607,1128,Q1366623
13608,1128,Q3016619
13609,1128,Q15665070
13610,1129,Q4337
13611,1129,Q95008
13612,1129,Q102551
13613,1129,Q103157
13614,1129,Q106997
13615,1129,Q193278
13616,1129,Q206439
13617,1129,Q253561
13618,1129,Q262102
13619,1129,Q314290
13620,1129,Q314914
13621,1129,Q324868
13622,1129,Q541304
13623,1129,Q936000
13624,1129,Q947748
13625,1129,Q1064022
13626,1129,Q1366623
13627,1129,Q2721207
13628,1129,Q3751801
13629,1130,Q18227
13630,1130,Q258064
13631,1130,Q281404
13632,1130,Q312878
13633,1130,Q313789
13634,1130,Q318292
13635,1130,Q436719
13636,1130,Q463734
13637,1130,Q518868
13638,1130,Q716424
13639,1130,Q925911
13640,1130,Q1209753
13641,1130,Q1277039
13642,1130,Q1703212
13643,1130,Q1922402
13644,1130,Q2141212
13645,1130,Q2839244
13646,1130,Q3290599
13647,1130,Q5113284
13648,1131,Q106057
13649,1131,Q106303
13650,1131,Q106508
13651,1131,Q106764
13652,1131,Q240153
13653,1131,Q677771
13654,1131,Q3027145
13655,1131,Q3083027
13656,1131,Q3287813
13657,1131,Q3386452
13658,1131,Q3439469
13659,1131,Q16266793
13660,1132,Q106057
13661,1132,Q106303
13662,1132,Q106458
13663,1132,Q106764
13664,1132,Q240153
13665,1132,Q677771
13666,1132,Q1620037
13667,1132,Q2121322
13668,1132,Q2493986
13669,1132,Q3027145
13670,1132,Q3083027
13671,1132,Q3170867
13672,1132,Q3287813
13673,1132,Q3439469
13674,1132,Q3574194
13675,1132,Q16266793
13676,1135,Q188459
13677,1135,Q235221
13678,1135,Q238919
13679,1135,Q238924
13680,1135,Q266368
13681,1135,Q270079
13682,1135,Q310511
13683,1135,Q314290
13684,1135,Q329807
13685,1135,Q356303
13686,1135,Q451830
13687,1135,Q515753
13688,1135,Q529547
13689,1135,Q714729
13690,1135,Q1370307
13691,1135,Q1390515
13692,1135,Q1812035
13693,1135,Q2350830
13694,1135,Q2606332
13695,1135,Q3125902
13696,1136,Q24962
13697,1136,Q25014
13698,1136,Q25078
13699,1136,Q166159
13700,1136,Q210741
13701,1136,Q223985
13702,1136,Q238012
13703,1136,Q255335
13704,1136,Q918538
13705,1136,Q1702241
13706,1136,Q2959526
13707,1136,Q6307124
13708,1136,Q7417324
13709,1136,Q17046266
13710,1137,Q958916
13711,1137,Q2577525
13712,1137,Q3940950
13713,1137,Q5567890
13714,1137,Q5592760
13715,1137,Q7908495
13716,1137,Q95228885
13717,1137,Q95771098
13718,1140,Q184572
13719,1140,Q224026
13720,1140,Q237537
13721,1140,Q271883
13722,1140,Q449965
13723,1140,Q467496
13724,1140,Q467908
13725,1140,Q710862
13726,1140,Q974113
13727,1140,Q1366460
13728,1140,Q1502946
13729,1147,Q36107
13730,1147,Q51566
13731,1147,Q102301
13732,1147,Q146256
13733,1147,Q180962
13734,1147,Q188969
13735,1147,Q1508079
13736,1147,Q5292922
13737,1147,Q6743474
13738,1148,Q739052
13739,1150,Q38554
13740,1150,Q106508
13741,1150,Q106573
13742,1150,Q317704
13743,1150,Q374912
13744,1150,Q517272
13745,1150,Q2847507
13746,1150,Q2956280
13747,1150,Q3155029
13748,1150,Q3300367
13749,1150,Q3300940
13750,1150,Q3337787
13751,1150,Q3425909
13752,1150,Q15407434
13753,1150,Q16266804
13754,1151,Q1681974
13755,1151,Q3562738
13756,1151,Q15820784
13757,1156,Q55469
13758,1156,Q106957
13759,1156,Q137720
13760,1156,Q554393
13761,1156,Q604948
13762,1156,Q1262490
13763,1156,Q1341592
13764,1156,Q2825083
13765,1156,Q3604390
13766,1156,Q3622672
13767,1156,Q3622957
13768,1156,Q3629614
13769,1156,Q3707818
13770,1156,Q3766220
13771,1156,Q3838563
13772,1156,Q3848611
13773,1156,Q3881755
13774,1156,Q3982413
13775,1156,Q15041719
13776,1156,Q15639842
13777,1156,Q16185755
13778,1161,Q1785
13779,1161,Q61322
13780,1161,Q66377
13781,1161,Q68468
13782,1161,Q69640
13783,1161,Q72768
13784,1161,Q76031
13785,1161,Q88842
13786,1161,Q90322
13787,1161,Q111288
13788,1161,Q115818
13789,1161,Q118627
13790,1161,Q161852
13791,1161,Q320786
13792,1161,Q444522
13793,1161,Q551429
13794,1161,Q565083
13795,1161,Q704388
13796,1161,Q993873
13797,1161,Q1223736
13798,1161,Q1336033
13799,1161,Q1352321
13800,1161,Q1358764
13801,1161,Q1690134
13802,1161,Q1708268
13803,1161,Q1795498
13804,1161,Q2165705
13805,1161,Q7249418
13806,1161,Q11753469
13807,1161,Q20737454
13808,1161,Q22338315
13809,1162,Q103876
13810,1162,Q325700
13811,1162,Q443284
13812,1162,Q508226
13813,1162,Q721256
13814,1162,Q968586
13815,1162,Q1340574
13816,1162,Q1634239
13817,1162,Q1681233
13818,1162,Q2543837
13819,1162,Q7364630
13820,1163,Q451813
13821,1163,Q460201
13822,1163,Q1429389
13823,1163,Q2360332
13824,1163,Q2834228
13825,1163,Q2865970
13826,1163,Q3142664
13827,1163,Q3166975
13828,1163,Q3168898
13829,1163,Q3341887
13830,1163,Q3502081
13831,1163,Q3531568
13832,1163,Q16028341
13833,1163,Q16635280
13834,1163,Q24059378
13835,1167,Q201927
13836,1167,Q230196
13837,1167,Q231614
13838,1167,Q236711
13839,1167,Q257065
13840,1167,Q269869
13841,1167,Q286738
13842,1167,Q310357
13843,1167,Q313433
13844,1167,Q315087
13845,1167,Q440841
13846,1167,Q456373
13847,1167,Q470112
13848,1167,Q499063
13849,1167,Q517137
13850,1167,Q711898
13851,1167,Q721963
13852,1167,Q943028
13853,1167,Q946117
13854,1167,Q1281080
13855,1167,Q1304952
13856,1167,Q1343857
13857,1167,Q2442842
13858,1167,Q2645090
13859,1167,Q3178896
13860,1167,Q4767298
13861,1167,Q6810799
13862,1167,Q7482626
13863,1170,Q229325
13864,1170,Q258064
13865,1170,Q349857
13866,1170,Q374223
13867,1170,Q693301
13868,1170,Q63546532
13869,1171,Q95048
13870,1171,Q106175
13871,1171,Q106481
13872,1171,Q133050
13873,1171,Q167821
13874,1171,Q170574
13875,1171,Q260184
13876,1171,Q271763
13877,1171,Q296928
13878,1171,Q309900
13879,1171,Q310318
13880,1171,Q315083
13881,1171,Q350714
13882,1171,Q449580
13883,1171,Q456156
13884,1171,Q464169
13885,1171,Q483907
13886,1171,Q530646
13887,1171,Q608709
13888,1171,Q621490
13889,1171,Q726142
13890,1171,Q1139190
13891,1171,Q1249537
13892,1171,Q1366623
13893,1171,Q1635113
13894,1171,Q3194921
13895,1171,Q4679789
13896,1171,Q7613624
13897,1171,Q15442268
13898,1171,Q15515399
13899,1171,Q16207611
13900,1171,Q18154007
13901,1171,Q22893804
13902,1172,Q106482
13903,1172,Q291765
13904,1172,Q339358
13905,1172,Q434404
13906,1172,Q455007
13907,1172,Q472419
13908,1172,Q561124
13909,1172,Q684794
13910,1172,Q983069
13911,1172,Q1052244
13912,1172,Q1141146
13913,1172,Q2279307
13914,1172,Q2816288
13915,1172,Q3858212
13916,1172,Q3876199
13917,1172,Q3877234
13918,1172,Q3938519
13919,1173,Q203545
13920,1173,Q203804
13921,1173,Q232187
13922,1173,Q291438
13923,1173,Q314892
13924,1173,Q339083
13925,1173,Q349391
13926,1173,Q354002
13927,1173,Q722733
13928,1173,Q740202
13929,1173,Q935153
13930,1173,Q1234673
13931,1173,Q2332288
13932,1173,Q3308115
13933,1173,Q4932569
13934,1173,Q5271501
13935,1173,Q5525691
13936,1173,Q5962766
13937,1173,Q6153390
13938,1173,Q7363645
13939,1173,Q19818608
13940,1175,Q38554
13941,1175,Q116145
13942,1175,Q271944
13943,1175,Q579505
13944,1175,Q705489
13945,1175,Q715111
13946,1175,Q1867601
13947,1175,Q2121322
13948,1175,Q2850884
13949,1175,Q2963378
13950,1175,Q3034988
13951,1175,Q3159516
13952,1175,Q3165813
13953,1175,Q3292031
13954,1175,Q3300994
13955,1175,Q3507348
13956,1175,Q3579183
13957,1175,Q3590957
13958,1176,Q230659
13959,1176,Q274295
13960,1176,Q287336
13961,1176,Q324218
13962,1176,Q555584
13963,1176,Q726093
13964,1176,Q2956312
13965,1176,Q3106251
13966,1176,Q3261786
13967,1176,Q3471989
13968,1176,Q4150986
13969,1176,Q9381978
13970,1176,Q11724674
13971,1177,Q185079
13972,1177,Q229241
13973,1177,Q230035
13974,1177,Q237904
13975,1177,Q296028
13976,1177,Q374945
13977,1177,Q952431
13978,1177,Q1044734
13979,1177,Q3338880
13980,1177,Q3617728
13981,1177,Q14941439
13982,1177,Q15072690
13983,1178,Q97944
13984,1178,Q104027
13985,1178,Q355378
13986,1178,Q355781
13987,1178,Q357367
13988,1178,Q358379
13989,1178,Q361514
13990,1178,Q449465
13991,1178,Q450030
13992,1178,Q932647
13993,1178,Q1370520
13994,1178,Q1691628
13995,1178,Q2163531
13996,1178,Q2800403
13997,1178,Q3052276
13998,1178,Q16012996
13999,1179,Q41148
14000,1179,Q104061
14001,1179,Q106175
14002,1179,Q112973
14003,1179,Q165283
14004,1179,Q190602
14005,1179,Q190998
14006,1179,Q241692
14007,1179,Q292446
14008,1179,Q311084
14009,1179,Q315083
14010,1179,Q361610
14011,1179,Q376131
14012,1179,Q431356
14013,1179,Q436503
14014,1179,Q502128
14015,1179,Q610862
14016,1179,Q1319770
14017,1179,Q1375484
14018,1179,Q1545414
14019,1179,Q3047282
14020,1179,Q3260127
14021,1179,Q3308310
14022,1179,Q3430872
14023,1179,Q3856932
14024,1180,Q4212
14025,1180,Q272174
14026,1180,Q313023
14027,1180,Q324795
14028,1180,Q439174
14029,1180,Q531414
14030,1180,Q730831
14031,1180,Q1351454
14032,1180,Q2825024
14033,1180,Q3082687
14034,1180,Q4282275
14035,1183,Q28493
14036,1183,Q61356
14037,1183,Q106275
14038,1183,Q162492
14039,1183,Q188772
14040,1183,Q208374
14041,1183,Q208590
14042,1183,Q234114
14043,1183,Q537487
14044,1183,Q984438
14045,1183,Q1247700
14046,1183,Q1354565
14047,1183,Q1503334
14048,1183,Q1896166
14049,1183,Q2077972
14050,1183,Q16213612
14051,1184,Q34922
14052,1184,Q535567
14053,1184,Q988237
14054,1184,Q1042185
14055,1184,Q1042251
14056,1184,Q1179412
14057,1184,Q1523696
14058,1184,Q1874771
14059,1184,Q3154316
14060,1184,Q3839913
14061,1184,Q4002773
14062,1185,Q73612
14063,1185,Q166389
14064,1185,Q230214
14065,1185,Q453939
14066,1185,Q1148591
14067,1185,Q1320346
14068,1185,Q1530604
14069,1185,Q2825024
14070,1185,Q88482721
14071,1186,Q208558
14072,1186,Q234220
14073,1186,Q296928
14074,1186,Q309900
14075,1186,Q345259
14076,1186,Q1421128
14077,1187,Q31293
14078,1187,Q117500
14079,1187,Q232120
14080,1187,Q258334
14081,1187,Q310318
14082,1187,Q526620
14083,1187,Q2697231
14084,1187,Q3308310
14085,1188,Q274902
14086,1188,Q325406
14087,1188,Q458784
14088,1188,Q528580
14089,1188,Q809080
14090,1188,Q862208
14091,1189,Q3847733
14092,1189,Q7291527
14093,1190,Q41548
14094,1190,Q133848
14095,1190,Q203138
14096,1190,Q265719
14097,1190,Q266626
14098,1190,Q343299
14099,1190,Q399076
14100,1190,Q435308
14101,1190,Q4712025
14102,1190,Q5640623
14103,1190,Q5830914
14104,1190,Q5944632
14105,1190,Q9027608
14106,1191,Q1744
14107,1191,Q11930
14108,1191,Q26695
14109,1191,Q41163
14110,1191,Q41548
14111,1191,Q44221
14112,1191,Q55171
14113,1191,Q95030
14114,1191,Q185165
14115,1191,Q193070
14116,1191,Q236181
14117,1191,Q242868
14118,1191,Q267097
14119,1191,Q358567
14120,1191,Q2645481
14121,1193,Q26806
14122,1193,Q39792
14123,1193,Q109324
14124,1193,Q182372
14125,1193,Q190998
14126,1193,Q267914
14127,1193,Q329734
14128,1193,Q333190
14129,1193,Q501996
14130,1193,Q537322
14131,1193,Q561067
14132,1193,Q736466
14133,1193,Q963028
14134,1193,Q966031
14135,1193,Q1548455
14136,1193,Q2093340
14137,1193,Q2399806
14138,1193,Q3870728
14139,1193,Q4353606
14140,1193,Q6688544
14141,1193,Q6825692
14142,1193,Q13427684
14143,1193,Q16015618
14144,1194,Q73007
14145,1194,Q229234
14146,1194,Q314290
14147,1194,Q315090
14148,1194,Q320093
14149,1194,Q369174
14150,1194,Q450646
14151,1194,Q470062
14152,1194,Q965482
14153,1194,Q1266160
14154,1194,Q2962822
14155,1194,Q3111305
14156,1194,Q6688544
14157,1196,Q81328
14158,1196,Q103894
14159,1196,Q108941
14160,1196,Q128379
14161,1196,Q210447
14162,1196,Q311319
14163,1196,Q315495
14164,1196,Q352730
14165,1196,Q358345
14166,1196,Q367017
14167,1196,Q374093
14168,1196,Q441685
14169,1196,Q454081
14170,1196,Q499644
14171,1196,Q560552
14172,1196,Q725399
14173,1196,Q933856
14174,1196,Q1187504
14175,1196,Q1273924
14176,1196,Q1700477
14177,1196,Q2369237
14178,1196,Q3157294
14179,1196,Q5112800
14180,1196,Q5614101
14181,1196,Q6249578
14182,1196,Q6766253
14183,1196,Q6768281
14184,1197,Q44368
14185,1197,Q185343
14186,1197,Q186485
14187,1197,Q235302
14188,1197,Q267097
14189,1197,Q272972
14190,1197,Q311068
14191,1197,Q311093
14192,1197,Q336074
14193,1197,Q363684
14194,1197,Q447392
14195,1197,Q484881
14196,1197,Q525970
14197,1197,Q540235
14198,1197,Q939117
14199,1197,Q3617937
14200,1198,Q16455
14201,1198,Q67469
14202,1198,Q81328
14203,1198,Q229137
14204,1198,Q282693
14205,1198,Q296028
14206,1198,Q313047
14207,1198,Q549570
14208,1198,Q573343
14209,1198,Q747891
14210,1198,Q1189377
14211,1198,Q1239121
14212,1198,Q1334754
14213,1198,Q1351454
14214,1198,Q1378684
14215,1198,Q1381935
14216,1198,Q1798792
14217,1198,Q3964847
14218,1198,Q5336523
14219,1198,Q7704947
14220,1199,Q25078
14221,1199,Q36949
14222,1199,Q179269
14223,1199,Q185079
14224,1199,Q211283
14225,1199,Q223091
14226,1199,Q223985
14227,1199,Q312702
14228,1199,Q325070
14229,1199,Q363691
14230,1199,Q434636
14231,1199,Q740202
14232,1199,Q930691
14233,1199,Q1012106
14234,1199,Q2506830
14235,1199,Q2746012
14236,1199,Q2959794
14237,1199,Q4858977
14238,1199,Q18160518
14239,1199,Q19474386
14240,1200,Q102124
14241,1200,Q110374
14242,1200,Q241510
14243,1200,Q263964
14244,1200,Q312077
14245,1200,Q430922
14246,1200,Q468313
14247,1200,Q693301
14248,1200,Q727988
14249,1200,Q964998
14250,1200,Q1368027
14251,1200,Q2056689
14252,1200,Q3273931
14253,1200,Q5144700
14254,1200,Q6166387
14255,1200,Q7808775
14256,1200,Q11308606
14257,1200,Q12059144
14258,1201,Q43203
14259,1201,Q104067
14260,1201,Q193278
14261,1201,Q282119
14262,1201,Q433856
14263,1201,Q437191
14264,1201,Q438190
14265,1201,Q468090
14266,1201,Q521853
14267,1201,Q536257
14268,1201,Q555828
14269,1201,Q601351
14270,1201,Q603716
14271,1201,Q604787
14272,1201,Q723742
14273,1201,Q735221
14274,1201,Q758136
14275,1201,Q817356
14276,1201,Q948826
14277,1201,Q955798
14278,1201,Q974629
14279,1201,Q1040908
14280,1201,Q1155104
14281,1201,Q1433036
14282,1201,Q1439092
14283,1201,Q2032377
14284,1201,Q2164929
14285,1201,Q2536140
14286,1201,Q2978554
14287,1201,Q3948300
14288,1201,Q3956185
14289,1201,Q11080901
14290,1201,Q21694601
14291,1201,Q63255384
14292,1202,Q124357
14293,1202,Q314831
14294,1202,Q335863
14295,1202,Q380856
14296,1202,Q3342659
14297,1203,Q19155
14298,1203,Q286738
14299,1203,Q312107
14300,1203,Q318312
14301,1203,Q348351
14302,1203,Q373968
14303,1203,Q673482
14304,1203,Q706165
14305,1203,Q714729
14306,1203,Q943243
14307,1203,Q944638
14308,1203,Q960873
14309,1203,Q1291706
14310,1203,Q3565897
14311,1203,Q4913093
14312,1203,Q121432555
14313,1204,Q26062
14314,1204,Q26118
14315,1204,Q55260
14316,1204,Q83484
14317,1204,Q103876
14318,1204,Q103894
14319,1204,Q138715
14320,1204,Q145392
14321,1204,Q170515
14322,1204,Q312098
14323,1204,Q318734
14324,1204,Q347711
14325,1204,Q351838
14326,1204,Q530758
14327,1204,Q552670
14328,1204,Q710041
14329,1204,Q1029099
14330,1204,Q1287856
14331,1204,Q1394945
14332,1204,Q1406829
14333,1204,Q1508079
14334,1204,Q1607113
14335,1204,Q2744961
14336,1204,Q3157206
14337,1204,Q3575460
14338,1204,Q3646136
14339,1204,Q3938408
14340,1204,Q5920311
14341,1204,Q6255904
14342,1204,Q7282171
14343,1204,Q11108314
14344,1204,Q15437679
14345,1206,Q117392
14346,1206,Q128379
14347,1206,Q377450
14348,1206,Q439778
14349,1206,Q511760
14350,1206,Q522894
14351,1206,Q529849
14352,1206,Q647237
14353,1206,Q747891
14354,1206,Q785197
14355,1206,Q925310
14356,1206,Q1010504
14357,1206,Q1044165
14358,1206,Q1101902
14359,1206,Q1369342
14360,1206,Q1394945
14361,1206,Q1450882
14362,1206,Q1507169
14363,1206,Q1804810
14364,1206,Q1883311
14365,1206,Q2870628
14366,1206,Q3856278
14367,1206,Q4714281
14368,1206,Q4842476
14369,1206,Q5576532
14370,1206,Q5702265
14371,1206,Q6240972
14372,1206,Q6256755
14373,1206,Q6830708
14374,1206,Q7319286
14375,1206,Q7342447
14376,1206,Q29969078
14377,1207,Q108366
14378,1207,Q171736
14379,1207,Q267757
14380,1207,Q272719
14381,1207,Q436750
14382,1207,Q547758
14383,1207,Q561666
14384,1207,Q580587
14385,1207,Q744357
14386,1207,Q1101802
14387,1207,Q2025392
14388,1207,Q2695500
14389,1207,Q3328866
14390,1207,Q3381068
14391,1207,Q3430837
14392,1207,Q5400927
14393,1207,Q6137080
14394,1207,Q14941763
14395,1207,Q15220541
14396,1208,Q34012
14397,1208,Q56094
14398,1208,Q81328
14399,1208,Q102711
14400,1208,Q103939
14401,1208,Q114179
14402,1208,Q136221
14403,1208,Q155299
14404,1208,Q171736
14405,1208,Q176945
14406,1208,Q184572
14407,1208,Q193048
14408,1208,Q195871
14409,1208,Q245808
14410,1208,Q353978
14411,1208,Q363413
14412,1208,Q456258
14413,1208,Q516789
14414,1208,Q719266
14415,1208,Q862152
14416,1208,Q1081030
14417,1208,Q1283819
14418,1208,Q1332579
14419,1208,Q1374559
14420,1208,Q1387383
14421,1208,Q1962798
14422,1208,Q3082309
14423,1208,Q3180060
14424,1208,Q3386965
14425,1208,Q3805666
14426,1208,Q4990707
