,wikidataURI,name
13964,Q4768739,Anne Randall
13965,Q7050123,Nora Marlowe
13966,Q16013079,Davis Roberts
13967,Q17350922,Linda Gaye Scott
13968,Q503597,James Bacon
13969,Q1287406,James Daly
13970,Q3176442,Jeff Burton
13971,Q24094,Paul W. Richards
13972,Q273045,Natalie Trundy
13973,Q363864,Thomas Gomez
13974,Q557601,Victor Buono
13975,Q955219,James Franciscus
13976,Q5240872,David Watson
13977,Q717239,Michael Stearns
13978,Q1592551,Heather Lowe
13979,Q2056447,Pat Cardi
13980,Q163235,Gordon Jump
13981,Q3127440,Hari Rhodes
13982,Q26944885,David Chow
13983,Q514461,Jason Evers
13984,Q896953,Bradford Dillman
13985,Q1382927,Albert Salmi
13986,Q3127855,Harry Lauter
13987,Q3445776,Roy Glenn
13988,Q746520,Barry Primus
13989,Q1563329,Rick Moses
13990,Q2667430,Jerry Douglas
13991,Q232834,Victoria Principal
13992,Q550784,Lorne Greene
13993,Q809105,Barry Sullivan
13994,Q3124676,Don Stansauk
13995,Q7436546,Scott Hylands
13996,Q230218,Shirley Jones
13997,Q296729,Tony Bennett
13998,Q657044,Kyle Sabihy
13999,Q435944,Marie Matiko
14000,Q443842,Tovah Feldshuh
14001,Q434111,Alaina Reed Hall
14002,Q2274258,Charlie O'Connell
14003,Q10268782,Drew Snyder
14004,Q2593,Matthew Vaughn
14005,Q169963,Jason Statham
14006,Q296822,Vinnie Jones
14007,Q1139301,Nick Moran
14008,Q2053238,Vas Blackwood
14009,Q116265,Marthe Keller
14010,Q346121,Bernard Le Coq
14011,Q449082,Roxane Mesquida
14012,Q536606,Danièle Dubroux
14013,Q576085,François Berléand
14014,Q2396606,Alain Figlarz
14015,Q2729701,Jean-Louis Richard
14016,Q3086023,François Vincentelli
14017,Q3269248,Lyes Salem
14018,Q3311415,Michelle Goddet
14019,Q3340681,Nicolas Pignon
14020,Q3385788,Pierre Laroche
14021,Q3559739,Vincent Martinez
14022,Q7328928,Richard Schroeder
14023,Q504075,Ryan Merriman
14024,Q525716,Jonathan Jackson
14025,Q7367743,Rose Gregorio
14026,Q240605,Emily Bergl
14027,Q269673,Rachel Blanchard
14028,Q322999,Chris Roberts
14029,Q1591382,Richard Dillane
14030,Q2261060,Cyril Nri
14031,Q166422,Richard Johnson
14032,Q449753,Fay Compton
14033,Q3553646,Valentine Dyall
14034,Q3498600,Stephen Lack
14035,Q6120112,Jacqueline Hennessy
14036,Q26944412,Barbara Gordon
14037,Q112062846,David Hughes
14038,Q185554,Matthew Fox
14039,Q3808023,Jerry Haynes
14040,Q126606,Bernard Archard
14041,Q246456,John Phillips
14042,Q458290,Barbara Shelley
14043,Q1231608,Laurence Naismith
14044,Q2961005,Charlotte Mitchell
14045,Q3182295,John Phillips
14046,Q3431314,Richard Warner
14047,Q5778888,Michael Gwynn
14048,Q7367302,Rosamund Greenwood
14049,Q129187,Patrick White
14050,Q531486,Alan Badel
14051,Q937550,Patrick Wymark
14052,Q1287512,Ian Hendry
14053,Q1349011,Alfred Burke
14054,Q3418285,Ralph Michael
14055,Q4858884,Barbara Ferris
14056,Q16009984,Harold Goldblatt
14057,Q445242,Josh Ryan Evans
14058,Q589849,Scotty Leavenworth
14059,Q5394883,Kaye Ballard
14060,Q7615130,Steven Paul
14061,Q735668,Guillaume Nicloux
14062,Q2906097,Blandine Lenoir
14063,Q3165854,Jean-François Rauger
14064,Q3350981,Olivier Doran
14065,Q1176760,David Strickland
14066,Q3856160,Michael Fairman
14067,Q6776813,Martin Vidnovic
14068,Q319986,David Heyman
14069,Q4666639,Abel Woolrich
14070,Q4908273,Bill Brochtrup
14071,Q5212624,Damián Delgado
14072,Q6286702,Joseph Runningfox
14073,Q12044827,Petr Drozda
14074,Q18718708,Ladislav Lahoda
14075,Q22575196,Rudolf Bok
14076,Q25050931,Fernando Becerril
14077,Q95792790,Jindrich Klaus
14078,Q95885084,Pedro Altamirano
14079,Q101048596,Q101048596
14080,Q104591086,Pavel Myslík
14081,Q106118399,Karel Vávrovec
14082,Q261244,Sydney Tamiia Poitier
14083,Q5479089,Francesca Eastwood
14084,Q1192840,Carla Cassola
14085,Q3190537,Justine Miceli
14086,Q7518677,Simon Dutton
14087,Q6525762,Leonard Strong
14088,Q11329081,Patrick Adiarte
14089,Q5107750,Chris Phillips
14090,Q5495992,Fred Newman
14091,Q7816822,Tom McHugh
14092,Q262652,Azura Skye
14093,Q361158,T. J. Thyne
14094,Q722842,Christian Kane
14095,Q3317234,Mitzi McCall
14096,Q5528158,Gavin Grazer
14097,Q1167052,Stewart Bick
14098,Q7600762,Star Jasper
14099,Q206890,Carrie-Anne Moss
14100,Q258604,David Aston
14101,Q455234,Gloria Foster
14102,Q862673,Bill Young
14103,Q944529,Robert Taylor
14104,Q1236595,Marcus Chong
14105,Q2616690,Ada Nicodemou
14106,Q2985403,Steve Dodd
14107,Q3324448,Anthony Ray Parker
14108,Q4882899,Belinda McClory
14109,Q18219789,Jeremy Ball
14110,Q21870719,Rowan Witt
14111,Q40572,Heath Ledger
14112,Q247088,Bianca Kajlich
14113,Q275961,Lindsey Shaw
14114,Q435666,Susan May Pratt
14115,Q446507,David Leisure
14116,Q535595,Kay Hanley
14117,Q6451087,Kyle Cease
14118,Q94742822,Monique Powell
14119,Q94742824,Brian Mashburn
14120,Q94742831,Michael Eisenstein
14121,Q94742880,Greg Jackson
14122,Q94742948,Terence Heuston
14123,Q94742960,Eric Reidman
14124,Q94742961,Quinn Maixner
14125,Q94742965,Demegio Kimbrough
14126,Q94742969,Todd Butler
14127,Q94742971,Dennis Mosley
14128,Q94742978,Nick Vukelic
14129,Q94742980,Benjamin Laurence
14130,Q94742986,Aidan Kennedy
14131,Q94742989,Jelani Quinn
14132,Q94742995,Jesse Dyer
14133,Q94742998,Aaron Therol
14134,Q94743007,Heather Taylor
14135,Q94743008,Joshua Thorpe
14136,Q94743014,J. R. Johnson
14137,Q94743015,Wendy Gottlieb
14138,Q94743019,Brian Hood
14139,Q94743026,Travis Muller
14140,Q94743028,Ari Karczag
14141,Q94743029,Laura Kenny
14142,Q94743037,Alice Evans
14143,Q94743052,Jesper Inglis
14144,Q94743061,Nick Brown
14145,Q94743505,Cameron Fraser
14146,Q256649,Mía Maestro
14147,Q542573,Antonio Agri
14148,Q629788,Horacio Salgán
14149,Q1350683,Juan Luis Galiardo
14150,Q1373194,Néstor Marconi
14151,Q1389346,Julio Bocca
14152,Q2032705,Oscar Cardozo Ocampo
14153,Q2889692,Martín Seefeld
14154,Q3622555,Juan Carlos Copes
14155,Q5379789,Enrique Pinti
14156,Q5934879,Jorge Dorio
14157,Q5988572,Mabel Pessen
14158,Q6155173,Ubaldo de Lío
14159,Q6301602,Juanjo Domínguez
14160,Q6844959,Miguel Ángel Solá
14161,Q7442619,Sebastián Arce
14162,Q10367546,Sandra Ballesteros
14163,Q16301284,Cecilia Narova
14164,Q16302224,Carlos Rivarola
14165,Q27644188,Eduardo Cutuli
14166,Q27921959,Ricardo Díaz Mourelle
14167,Q28070852,Julio Marticorena
14168,Q28466021,Elvira Onetto
14169,Q28466022,Nora Zinski
14170,Q29178100,Cynthia Avila
14171,Q445878,Jessica Cauffiel
14172,Q722830,Oliver Hudson
14173,Q446883,Natacha Régnier
14174,Q3179414,Jo Prestia
14175,Q20807834,Patrick Mercado
14176,Q242951,Emma Thomas
14177,Q331638,David Julyan
14178,Q1313592,Jeremy Theobald
14179,Q1619100,Lucy Russell
14180,Q12858652,John Nolan
14181,Q29051751,Alex Haw
14182,Q229048,Melissa McCarthy
14183,Q1756113,Desmond Askew
14184,Q3179124,Jimmy Shubert
14185,Q44077,Jessica Alba
14186,Q306403,James Franco
14187,Q533290,Sara Downing
14188,Q3195800,Kevin Scott Greer
14189,Q3378785,Phil Hawn
14190,Q5173585,Cory Hardrict
14191,Q55432,John Woo
14192,Q283983,Nina Li
14193,Q285769,Clifton Ko
14194,Q285908,Ringo Lam
14195,Q317814,Tsui Hark
14196,Q435577,Clara Law
14197,Q532263,Ching Siu-tung
14198,Q704140,David Chiang
14199,Q706293,Lau Kar-leung
14200,Q707336,Wong Jing
14201,Q707426,Anthony Chan
14202,Q711914,Gordon Chan
14203,Q716064,Peter Chan
14204,Q716091,Ng See-yuen
14205,Q850718,Philip Chan
14206,Q1743492,Kirk Wong
14207,Q3157531,Jacob Cheung
14208,Q4722445,Alfred Cheung
14209,Q5236302,David Lam
14210,Q8954444,Fung Hak-On
14211,Q9137924,Joe Cheung
14212,Q16106700,Lau Kar-wing
14213,Q22963217,Terry Tong
14214,Q1805782,Rufus Thomas
14215,Q264867,Najwa Nimri
14216,Q813146,Beate Jensen
14217,Q950998,Fele Martínez
14218,Q2399195,Pep Munné
14219,Q5927062,Jaroslaw Bielski
14220,Q6003051,Maru Valdivielso
14221,Q6204076,JoNell Kennedy
14222,Q6758447,Marcus Shirock
14223,Q248207,Rick James
14224,Q313918,Anthony Anderson
14225,Q2839169,Brooks Almy
14226,Q272108,Jamie Luner
14227,Q7650816,Suzanne Cryer
14228,Q440234,Dominique Lavanant
14229,Q537869,Massimo Girotti
14230,Q3609675,Alessandra Celi
14231,Q3751428,Franco Mescolini
14232,Q3804842,Ivano Marescotti
14233,Q3838503,Luciana Palombi
14234,Q3937219,Rita Di Lernia
14235,Q4015270,Vittorio Amandola
14236,Q133597,José Ángel Egido
14237,Q274070,Alejandro Amenábar
14238,Q363703,Eduardo Noriega
14239,Q709095,Gérard Barray
14240,Q973226,Tristán Ulloa
14241,Q2575220,Fanny Gautier
14242,Q3394171,Ion Gabella
14243,Q5920870,Isabel Serrano
14244,Q6014900,Miguel Palenzuela
14245,Q8345274,Chete Lera
14246,Q9012962,Jorge de Juan
14247,Q21964229,Luis García Gómez
14248,Q2787296,Adam Pascal
14249,Q16657861,Kevin Breznahan
14250,Q133665,Marla Gibbs
14251,Q310275,Frankie Muniz
14252,Q434060,Nicole Garcia
14253,Q445367,Hal Sparks
14254,Q2353036,Daphnée Duplaix
14255,Q2646996,Alicia Leigh Willis
14256,Q628137,Matt Gordon
14257,Q1044653,Carolyn Scott
14258,Q1339579,John Robinson
14259,Q2175736,Matthew Bennett
14260,Q3481577,Shaun Majumder
14261,Q6211805,Joe Pingue
14262,Q343453,Chris Klein
14263,Q538490,Jessica Campbell
14264,Q2447922,Mark Harelik
14265,Q951061,Kris Lemche
14266,Q16239377,Aaron Swartz
14267,Q4270,Tom DeLonge
14268,Q157041,The Offspring
14269,Q3939895,Rodman Flender
14270,Q559736,Xu Chu
14271,Q8071157,Zhu Xu
14272,Q139646,Zachary Scott
14273,Q255378,Ann Blyth
14274,Q3083008,Veda Ann Borg
14275,Q518449,Sharon Farrell
14276,Q3142733,Janice Kawaye
14277,Q3194875,Kelli Maroney
14278,Q145422,Jim Wynorski
14279,Q2589343,Angela Aames
14280,Q5232908,David Del Valle
14281,Q6810902,Mel Welles
14282,Q7821309,Toni Naples
14283,Q24301572,Will Gill Jr.
14284,Q36325834,Suzee Slater
14285,Q447799,Pamela Springsteen
14286,Q11837528,Danielle von Zerneck
14287,Q2967592,Chuck Hicks
14288,Q3047186,Ed McCready
14289,Q127996,Oded Fehr
14290,Q240901,Patricia Velásquez
14291,Q400046,Aharon Ipalé
14292,Q468241,Omid Djalili
14293,Q720730,Tuc Watkins
14294,Q760805,Stephen Dunham
14295,Q4440,Eric Bana
14296,Q352575,Anthony Simcoe
14297,Q734495,Bud Tingwell
14298,Q3308100,Michael Caton
14299,Q4768843,Anne Tenney
14300,Q5573861,Stephen Curry
14301,Q7809218,Tiriel Mora
14302,Q7976339,Wayne Hope
14303,Q318155,Devon Murray
14304,Q434244,Jacob Tierney
14305,Q237594,Anna Friel
14306,Q3783993,Heather Parisi
14307,Q3893616,Paola Pessot
14308,Q1137084,Countess Vaughn
14309,Q2669794,Deon Richmond
14310,Q31768,Sadao Abe
14311,Q869768,Arata Iura
14312,Q1060098,Yūsuke Iseya
14313,Q3201022,Kyōko Kagawa
14314,Q3269744,Kazuko Shirakawa
14315,Q3276468,Kei Tani
14316,Q381561,Anthony Wong
14317,Q707329,Sean Lau
14318,Q3308308,Michael Lambert
14319,Q6503795,Lawrence Ah Mon
14320,Q8988948,Sunny Luk
14321,Q42581,Keira Knightley
14322,Q181806,Richard Armitage
14323,Q233563,Sally Hawkins
14324,Q361154,Ray Park
14325,Q401182,Ahmed Best
14326,Q683785,Rick McCallum
14327,Q816456,Ben Burtt
14328,Q816862,Benedict Freitag
14329,Q1428289,Steve Speirs
14330,Q2096076,Silas Carson
14331,Q29860436,Margaret Towner
14332,Q40057,Jessica Capshaw
14333,Q959138,Claudio Santamaria
14334,Q3851228,Massimo De Rossi
14335,Q168049,Zbigniew Cybulski
14336,Q169262,Zdzisław Maklakiewicz
14337,Q274289,Barbara Krafftówna
14338,Q277165,Kazimierz Opaliński
14339,Q282105,Bogumił Kobiela
14340,Q435732,Beata Tyszkiewicz
14341,Q460247,Leon Niemczyk
14342,Q959597,Joanna Jędryka
14343,Q1442402,Franciszek Pieczka
14344,Q1503740,Gustaw Holoubek
14345,Q1682029,Jan Machulski
14346,Q2268097,Janusz Kłosiński
14347,Q2994025,Pola Raksa
14348,Q4679591,Adam Pawlikowski
14349,Q8220387,Iga Cembrzyńska
14350,Q206141,Zita Johann
14351,Q359463,David Manners
14352,Q374721,Wild Bill Elliott
14353,Q523390,Bramwell Fletcher
14354,Q708804,Arthur Byron
14355,Q1293958,Edward Van Sloan
14356,Q5006717,C. Montague Shaw
14357,Q14654489,Leyland Hodgson
14358,Q61455060,Arnold Gray
14359,Q88425837,Pat Somerset
14360,Q110693793,Florence Britton
14361,Q435441,John Stuart
14362,Q468243,Yvonne Furneaux
14363,Q1755953,Raymond Huntley
14364,Q5543226,Giorgos Pastell
14365,Q37267296,James Clarke
14366,Q449209,Jocelyn Brando
14367,Q4726037,Alice Nunn
14368,Q6754507,Mara Hobel
14369,Q84365,Maria Schell
14370,Q212048,Glenn Ford
14371,Q270753,Phyllis Thaxter
14372,Q372073,Jackie Cooper
14373,Q458305,Sarah Douglas
14374,Q513711,Noel Neill
14375,Q572186,Larry Lamb
14376,Q2924983,Brian Protheroe
14377,Q3176482,Jeff East
14378,Q16012642,Lee Quigley
14379,Q20974041,Robert Henderson
14380,Q3019007,David Winning
14381,Q1647246,Bob Sherman
14382,Q3849532,Mark Pillow
14383,Q51476,Tod Browning
14384,Q273104,Helen Chandler
14385,Q3037190,Dorothy Tree
14386,Q4444787,Joan Standing
14387,Q5079648,Charles K. Gerrard
14388,Q5478594,Frances Dade
14389,Q16026139,Herbert Bunston
14390,Q327130,John Boles
14391,Q3752739,Frederick Kerr
14392,Q6763544,Marilyn Harris
14393,Q255808,Maria Ouspenskaya
14394,Q459926,Ilona Massey
14395,Q1801799,Lance Fuller
14396,Q3023171,Dennis Hoey
14397,Q272335,Hazel Court
14398,Q735030,Melvyn Hayes
14399,Q1609787,Robert Urquhart
14400,Q20684120,Valerie Gaunt
14401,Q443538,Evelyn Ankers
14402,Q950857,Warren William
14403,Q89554,Sybil Danning
14404,Q363757,Reb Brown
14405,Q511948,Marsha Hunt
14406,Q1458222,Steve Parsons
14407,Q1652186,Jiří Krytinář
14408,Q11873825,Valerie Kaplanová
14409,Q12022103,Ivo Niederle
14410,Q12024944,Jitka Asterová
14411,Q12044876,Petr Hošek
14412,Q26048,Mara Corday
14413,Q1282932,Eddie Parker
14414,Q1751871,Steve Darrell
14415,Q3126803,Hank Patterson
14416,Q462982,Patricia Quinn
14417,Q467619,Koo Stark
14418,Q707846,Peter Hinwood
14419,Q961187,Charles Gray
14420,Q1542058,Christopher Biggins
14421,Q1703086,Jonathan Adams
14422,Q2394411,Anthony Milner
14423,Q3749270,Fran Fullenwider
14424,Q3785605,Hilary Labow
14425,Q3807965,Jeremy Newson
14426,Q4767683,Annabel Leventon
14427,Q5730498,Henry Woolf
14428,Q6079991,Ishaq Bux
14429,Q7397916,Sadie Corré
14430,Q266808,Gilda Radner
14431,Q48992,Buffalo Springfield
14432,Q281048,Eduard Franz
14433,Q327714,Robert Cornthwaite
14434,Q535633,Margaret Sheridan
14435,Q744402,James Young
14436,Q1699819,John Dierkes
14437,Q3025572,Dewey Martin
14438,Q3061465,Everett Glass
14439,Q3101559,George Fenneman
14440,Q441705,Barbara Rush
14441,Q460968,Joe Sawyer
14442,Q539982,Richard Carlson
14443,Q1387828,Russell David Johnson
14444,Q1391538,Kathleen Hughes
14445,Q452047,Ann Robinson
14446,Q558368,Gene Barry
14447,Q1606541,Henry Brandon
14448,Q2221232,Sandro Giglio
14449,Q3047429,Edgar Barrier
14450,Q3156136,Ivan Lebedeff
14451,Q15725985,Vittorio Cramer
14452,Q51461,Sam Peckinpah
14453,Q2000363,Bobby Clark
14454,Q461339,Joan Taylor
14455,Q2421148,Morris Ankrum
14456,Q2829400,Al Ruban
14457,Q5272862,Dick Durock
14458,Q740933,Kevin Hagen
14459,Q2938871,Carl Benton Reid
14460,Q713672,Brad Dexter
14461,Q1699442,John Bryant
14462,Q2305099,Joe Maross
14463,Q2739452,John Gibson
14464,Q22998657,Mary LaRoche
14465,Q207458,Mischa Barton
14466,Q215017,Rhys Ifans
14467,Q381685,Dylan Moran
14468,Q449458,Emma Chambers
14469,Q934973,James Dreyfus
14470,Q3836823,Lorelei King
14471,Q4518,Alison Lohman
14472,Q520274,Hadda Brooks
14473,Q542162,Johnny Crawford
14474,Q3671,Justin Chadwick
14475,Q1847082,John Aylward
14476,Q19478582,Rus Blackwell
14477,Q55411,Wim Wenders
14478,Q237997,Omara Portuondo
14479,Q309913,Ibrahim Ferrer
14480,Q316102,Compay Segundo
14481,Q318374,Ry Cooder
14482,Q452059,Amadito Valdés
14483,Q458251,Rubén González
14484,Q535092,Pío Leyva
14485,Q984460,"Manuel ""Guajiro"" Mirabal"
14486,Q988845,Eliades Ochoa
14487,Q1360997,Juan de Marcos González
14488,Q1388405,"Orlando ""Cachaíto"" López"
14489,Q1634436,Manuel Licea
14490,Q1634582,Barbarito Torres
14491,Q3179447,Joachim Cooder
14492,Q356541,Phil LaMarr
14493,Q4253117,Lori Lively
14494,Q7282497,Rafer Weigel
14495,Q212762,Burt Bacharach
14496,Q234096,Kristen Johnston
14497,Q304322,Faune A. Chambers
14498,Q320084,Kevin Durand
14499,Q1750712,Scott Cooper
14500,Q3973186,Stephen Hibbert
14501,Q116314,Jean-Luc Bideau
14502,Q312792,Joshua Bell
14503,Q432398,Monique Mercure
14504,Q710763,Wang Xiaoshuai
14505,Q857381,Viktors Lorencs
14506,Q893006,Tao Hong
14507,Q1397188,Wolfgang Böck
14508,Q2067444,David La Haye
14509,Q2176962,Russell Yuen
14510,Q2178753,Rémy Girard
14511,Q2979699,Clotilde Mollet
14512,Q3037205,Dorothée Berryman
14513,Q5111716,Christoph Koncz
14514,Q15650983,Anita Laurenzi
14515,Q30153155,Florentin Groll
14516,Q2601465,Paul Eiding
14517,Q3307155,Patti Deutsch
14518,Q4897440,Beth Anderson
14519,Q5219395,Danielle Keaton
14520,Q5489591,Frank Simms
14521,Q6212974,Joe Whyte
14522,Q7488292,Shane Sweet
14523,Q28934145,Taylor Dempsey
14524,Q262820,John Frankenheimer
14525,Q523278,John Beasley
14526,Q2964871,Chris Snyder
14527,Q3181010,John D. Beasley
14528,Q267836,Nancy Carroll
14529,Q475703,Oliver Parker
14530,Q1985778,Nickolas Grace
14531,Q3178689,Jill Balcon
14532,Q4757245,Andrew Harrison
14533,Q5077317,Charles Edwards
14534,Q6470392,Marsha Fitzalan
14535,Q6962590,Nancy Carroll
14536,Q7176297,Peter Parker
14537,Q7648740,Susannah Wise
14538,Q9168641,Ben Pullen
14539,Q180491,Mélanie Thierry
14540,Q183096,Gabriele Lavia
14541,Q3483319,Sidney Cole
14542,Q3616970,Angelo Di Loreta
14543,Q3856275,Michael Supnick
14544,Q3903099,Pierluigi Coppola
14545,Q4712232,Alberto Vazquez
14546,Q58603,Moritz Bleibtreu
14547,Q65105,Franka Potente
14548,Q66011,Joachim Król
14549,Q74143,Herbert Knaup
14550,Q76178,Armin Rohde
14551,Q84826,Suzanne von Borsody
14552,Q91306,Hans Paetsch
14553,Q112062,Monica Bleibtreu
14554,Q120283,Sebastian Schipper
14555,Q123177,Nina Petri
14556,Q870036,Klaus Müller
14557,Q217732,Neal Huff
14558,Q443063,Jackie Sandler
14559,Q972381,George Hall
14560,Q8209372,Dylan Sprouse
14561,Q11330972,Cole Sprouse
14562,Q4772688,Anthony Hayes
14563,Q6708816,Lynette Curran
14564,Q267244,Jacques Villeret
14565,Q451776,Catherine Frot
14566,Q548400,Thierry Lhermitte
14567,Q822232,Bernard Alane
14568,Q975469,Francis Huster
14569,Q2965533,Christian Pereira
14570,Q3047449,Edgar Givry
14571,Q3219244,Laurent Gendron
14572,Q3309161,Michel Caccia
14573,Q3379440,Philippe Brigaud
14574,Q3456181,Rémy Roubakha
14575,Q18179291,Pierre-Arnaud Juin
14576,Q18179384,Candide Sanchez
14577,Q4700425,Akbar Kurtha
14578,Q90313376,Gopi Desai
14579,Q1967973,Peter Phelps
14580,Q272976,Kathy Kinney
14581,Q371495,Brian McNamara
14582,Q450219,Garcelle Beauvais
14583,Q3195030,Ken Garito
14584,Q3856266,Michael Sorvino
14585,Q15524996,Jimmy Breslin
14586,Q193212,Seann William Scott
14587,Q228882,Shannon Elizabeth
14588,Q230501,Christina Milian
14589,Q238638,Chris Weitz
14590,Q290370,Sasha Barrese
14591,Q314421,Jason Biggs
14592,Q442298,Molly Cheek
14593,Q459550,Eden Riegel
14594,Q575448,James DeBello
14595,Q712936,Eric Lively
14596,Q2532879,Clementine Ford
14597,Q3017116,Dave Allen
14598,Q10306912,Jillian Bach
14599,Q21634507,Justin Isfeld
14600,Q2165590,Spencer Treat Clark
14601,Q3530283,Todd Terry
14602,Q444545,Marie Rivière
14603,Q445409,Béatrice Romand
14604,Q1097791,Alexia Portal
14605,Q2830037,Alain Libolt
14606,Q3027186,Didier Sandre
14607,Q15970852,Yves Alcaïs
14608,Q302189,Michael C. Williams
14609,Q435435,Rei Hance
14610,Q679110,Joshua Leonard
14611,Q3178863,Jim King
14612,Q167106,Marie Richardson
14613,Q2925027,Brian W. Cook
14614,Q3229654,Leon Vitali
14615,Q3538544,Treva Etienne
14616,Q3811134,Julienne Davis
14617,Q3973464,Stewart Thorndike
14618,Q6116639,Jackie Sawiris
14619,Q552972,Ty Olsson
14620,Q1364819,Richard Leacock
14621,Q5236558,David Lewis
14622,Q4205854,Slavitza Jovan
14623,Q466789,Christopher Neame
14624,Q268471,Amanda Detmer
14625,Q351156,Adam West
14626,Q481832,Amy Adams
14627,Q1319539,Thomas Lennon
14628,Q1257075,Tom Irwin
14629,Q536308,D. L. Hughley
14630,Q525572,Erinn Bartlett
14631,Q781381,Eyal Podell
14632,Q4042,CeeLo Green
14633,Q317563,Sung Kang
14634,Q359969,Dane Cook
14635,Q863008,Billy Beck
14636,Q1351259,Mark Mothersbaugh
14637,Q2657882,Kel Mitchell
14638,Q6413901,Kinka Usher
14639,Q274185,Sandra Taylor
14640,Q1417964,Ryan Slattery
14641,Q231730,Sasha Alexander
14642,Q1091285,Holly Woodlawn
14643,Q3788199,Michele Hicks
14644,Q330847,Jay C. Flippen
14645,Q1112554,Coleen Gray
14646,Q2864533,Art Gilmore
14647,Q3661794,James Griffith
14648,Q3815454,Vince Edwards
14649,Q5542772,Jay Adler
14650,Q1659513,Shaun O'Brien
14651,Q2883910,Barbara Brand
14652,Q3453645,Ruth Sobotka
14653,Q3751926,Frank Silvera
14654,Q5106138,Chris Chase
14655,Q15973029,Felice Orlandi
14656,Q14972,Bill Raisch
14657,Q327183,Vinton Hayworth
14658,Q330432,Brad Harris
14659,Q698155,Aron Kincaid
14660,Q887984,Bob Herron
14661,Q945777,Tom Steele
14662,Q2157623,Robert Hoy
14663,Q2907774,Bob Morgan
14664,Q2967583,Chuck Courtney
14665,Q2967608,Chuck Roberson
14666,Q3370585,Paul Baxley
14667,Q3556847,Vic Perrin
14668,Q4703653,Al Carmichael
14669,Q4898833,Betty Harford
14670,Q4953990,Hallene Hill
14671,Q5115512,Chuck Hayward
14672,Q5132682,Cliff Lyons
14673,Q5143667,Joe Gold
14674,Q5661401,Harold Kruger
14675,Q6074260,Irvin Koszewski
14676,Q6115807,Jack Williams
14677,Q6266634,Johnny Duncan
14678,Q6388600,Ken Terrell
14679,Q6491214,Larry Thor
14680,Q6525623,Leonard Penn
14681,Q7151931,Paul Lambert
14682,Q7377580,Rudy Bukich
14683,Q7555529,Sol Gorss
14684,Q7701884,Terence De Marney
14685,Q12299506,Yulian Vergov
14686,Q15297026,Bill Catching
14687,Q15437116,Will J. White
14688,Q16005775,Paul E. Burns
14689,Q16015279,Russell M. Saunders
14690,Q17579841,Tap Canutt
14691,Q107044224,Anthony Jochim
14692,Q456949,Marianne Stone
14693,Q11833634,Diana Decker
14694,Q16019472,Marion Mathie
14695,Q28553247,Jim O'Brady
14696,Q47488830,Gary Cockrell
14697,Q77342,Hardy Krüger
14698,Q86977,Diana Körner
14699,Q285419,Marisa Berenson
14700,Q721297,George Sewell
14701,Q809055,Barry Jackson
14702,Q1250868,Jonathan Cecil
14703,Q1335915,John Alcott
14704,Q3292619,Marie Kean
14705,Q3759045,Gay Hamilton
14706,Q4799863,Arthur O'Sullivan
14707,Q4912257,Billy Boyle
14708,Q5290645,Dominic Savage
14709,Q5488428,Frank Middlemass
14710,Q6539778,Liam Redmond
14711,Q11082552,John Sullivan
14712,Q15527274,John Bindon
14713,Q16732870,David Morley
14714,Q18808894,Frederick Schiller
14715,Q27923254,Roger Booth
14716,Q53002,François Truffaut
14717,Q118488,Jacques Doniol-Valcroze
14718,Q348890,Serge Moati
14719,Q365141,Philippe de Broca
14720,Q544901,Charles Bitsch
14721,Q545423,Jacques Audiberti
14722,Q959938,Henri Virlogeux
14723,Q982023,Jacques Laurent
14724,Q1678045,Jacques Monod
14725,Q2831527,Albert Rémy
14726,Q2965089,Christian Brocard
14727,Q2975084,Claire Maurier
14728,Q2977756,Claude Mansard
14729,Q3085470,François Nocher
14730,Q3102707,Georges Flamant
14731,Q3121708,Guy Decomble
14732,Q3171407,Jean Constantin
14733,Q3218782,Laure Paillette
14734,Q3263714,Louise Chevalier
14735,Q3264716,Luc Andrieux
14736,Q3293817,Marius Laurey
14737,Q3386779,Pierre Repp
14738,Q3434533,Robert Beauvais
14739,Q3484574,Simone Jolivet
14740,Q3574184,Yvonne Claudie
14741,Q84489,Oskar Werner
14742,Q128820,Marie Dubois
14743,Q432685,Sabine Haudepin
14744,Q2266125,Henri Serre
14745,Q3479508,Serge Rezvani
14746,Q3806089,Jadrien Steele
14747,Q268244,Charlotte Lewis
14748,Q1294039,Eric Douglas
14749,Q2076506,Peter Kwong
14750,Q3293086,Marilyn Cooper
14751,Q175571,Jill Ireland
14752,Q322509,Stephen Elliott
14753,Q327732,Frank Zagarino
14754,Q533414,Larry Sellers
14755,Q863134,Billy Hayes
14756,Q1276579,Michael Ansara
14757,Q330353,Hurd Hatfield
14758,Q3017619,David Carpenter
14759,Q365292,Adolph Caesar
14760,Q781878,Sonny Terry
14761,Q969468,Carl Anderson
14762,Q2751626,Ben Guillory
14763,Q15586656,Maria Howell
14764,Q17639606,Susan Beaubian
14765,Q271616,Talia Balsam
14766,Q454048,Amanda Pays
14767,Q354542,Ray Brown
14768,Q1371467,Ray Sharkey
14769,Q139560,Bruno Cremer
14770,Q239868,Mylène Demongeot
14771,Q287427,Jean-Yves Berteloot
14772,Q430322,Michel Creton
14773,Q719307,Pascal Obispo
14774,Q739521,Jean-Pierre Marielle
14775,Q822410,Bernard Farcy
14776,Q952106,Caroline Silhol
